time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
2.795000,139,3,559,0.40809613,0.64103591,36.728652,0.64103591,36.728652,4.15318966,4.21255684,4.15318966,4.21255684,0.24664873,14.131931,0.21879572,12.536071,-7.04972839,-403.919684,-5.57060146,-319.171953,0.39438719,22.596721,0.42224020,24.192581,1.22274649,70.058213,1.22314095,70.080814,0.87264240,49.998726,0.07889120,4.520133,70.058213,70.080814,0.20779963,0
2.800000,140,0,560,1.03217983,1.62134433,92.896187,1.62134433,92.896187,4.21351194,10.00000000,4.21351194,10.00000000,0.21879572,12.536071,0.20843829,11.942634,-5.57060146,-319.171953,-2.07148433,-118.687309,1.40254861,80.360116,1.41290604,80.953553,1.22314095,70.080814,1.21723413,69.742379,0.07889120,4.520133,-1.18135881,-67.686874,70.080814,69.742379,0.24781902,0
2.805000,140,1,561,1.03217983,1.62134433,92.896187,1.62134433,92.896187,10.00000000,10.00000000,10.00000000,10.00000000,0.20843829,11.942634,0.21527955,12.334610,-2.07148433,-118.687309,1.36825073,78.394992,1.41290604,80.953553,1.40606478,80.561578,1.21723413,69.742379,1.20487130,69.034040,-1.18135881,-67.686874,-2.47256398,-141.667481,69.742379,69.034040,0.24781902,0
2.810000,140,2,562,1.03217983,1.62134433,92.896187,1.62134433,92.896187,10.00000000,10.00000000,10.00000000,10.00000000,0.21527955,12.334610,0.23902944,13.695378,1.36825073,78.394992,4.74997807,272.153696,1.40606478,80.561578,1.38231489,79.200809,1.20487130,69.034040,1.18601549,67.953682,-2.47256398,-141.667481,-3.77115536,-216.071286,69.034040,67.953682,0.24781902,0
2.815000,140,3,563,1.03217983,1.62134433,92.896187,1.62134433,92.896187,10.00000000,10.00000000,10.00000000,10.00000000,0.23902944,13.695378,0.27940476,16.008713,4.74997807,272.153696,8.07506752,462.667288,1.38231489,79.200809,1.34193957,76.887474,1.18601549,67.953682,1.16075647,66.506447,-3.77115536,-216.071286,-5.05180597,-289.447161,67.953682,66.506447,0.24781902,0
2.820000,141,0,564,1.49580419,2.34960389,134.622387,2.34960389,134.622387,9.52425671,10.00000000,9.52425671,10.00000000,0.27940476,16.008713,0.33612910,19.258779,8.07506752,462.667288,11.34486961,650.013148,2.07019913,118.613673,2.01347479,115.363608,1.16075647,66.506447,1.12933373,64.706057,-5.05180597,-289.447161,-6.28455544,-360.078503,66.506447,64.706057,0.23219226,0
2.825000,141,1,565,1.49580419,2.34960389,134.622387,2.34960389,134.622387,10.00000000,10.00000000,10.00000000,10.00000000,0.33612910,19.258779,0.40893260,23.430112,11.34486961,650.013148,14.56069756,834.266517,2.01347479,115.363608,1.94067129,111.192275,1.12933373,64.706057,1.09216940,62.576697,-6.28455544,-360.078503,-7.43287754,-425.872513,64.706057,62.576697,0.23219226,0
2.830000,141,2,566,1.49580419,2.34960389,134.622387,2.34960389,134.622387,10.00000000,10.00000000,10.00000000,10.00000000,0.40893260,23.430112,0.49755150,28.507601,14.56069756,834.266517,17.72378349,1015.497991,1.94067129,111.192275,1.85205239,106.114785,1.09216940,62.576697,1.04990411,60.155074,-7.43287754,-425.872513,-8.45306110,-484.324725,62.576697,60.155074,0.23219226,0
2.835000,141,3,567,1.49580419,2.34960389,134.622387,2.34960389,134.622387,10.00000000,10.00000000,10.00000000,10.00000000,0.49755150,28.507601,0.60172760,34.476452,17.72378349,1015.497991,20.83522797,1193.770628,1.85205239,106.114785,1.74787629,100.145934,1.04990411,60.155074,1.00342810,57.492195,-8.45306110,-484.324725,-9.29519939,-532.575695,60.155074,57.492195,0.23219226,0
2.840000,142,0,568,0.48544338,0.76253271,43.689906,0.76253271,43.689906,10.00000000,-1.83884335,10.00000000,-1.83884335,0.60172760,34.476452,0.70126337,40.179431,20.83522797,1193.770628,19.90715408,1140.595911,0.16080511,9.213454,0.06126934,3.510475,1.00342810,57.492195,0.96080315,55.049966,-9.29519939,-532.575695,-8.52498817,-488.445843,57.492195,55.049966,0.20467737,0
2.845000,142,1,569,0.48544338,0.76253271,43.689906,0.76253271,43.689906,-1.83884335,-2.49591827,-1.83884335,-2.49591827,0.70126337,40.179431,0.79516232,45.559445,19.90715408,1140.595911,18.77979279,1076.002867,0.06126934,3.510475,-0.03262961,-1.869539,0.96080315,55.049966,0.92231280,52.844631,-8.52498817,-488.445843,-7.69806862,-441.066842,55.049966,52.844631,0.20467737,0
2.850000,142,2,570,0.48544338,0.76253271,43.689906,0.76253271,43.689906,-2.49591827,-3.07800579,-2.49591827,-3.07800579,0.79516232,45.559445,0.88256526,50.567265,18.77979279,1076.002867,17.48058701,1001.563859,-0.03262961,-1.869539,-0.12003255,-6.877358,0.92231280,52.844631,0.88808262,50.883386,-7.69806862,-441.066842,-6.84604073,-392.249240,52.844631,50.883386,0.20467737,0
2.855000,142,3,571,0.48544338,0.76253271,43.689906,0.76253271,43.689906,-3.07800579,-3.58234882,-3.07800579,-3.58234882,0.88256526,50.567265,0.96275300,55.161683,17.48058701,1001.563859,16.03754997,918.883927,-0.12003255,-6.877358,-0.20022029,-11.471777,0.88808262,50.883386,0.85810310,49.165686,-6.84604073,-392.249240,-5.99590015,-343.539773,50.883386,49.165686,0.20467737,0
2.860000,143,0,572,-0.41140166,-0.64622825,-37.026152,-0.64622825,-37.026152,-4.00739479,-10.00000000,-4.00739479,-10.00000000,0.96275300,55.161683,1.02451861,58.700592,16.03754997,918.883927,12.35311985,707.781631,-1.60898125,-92.187835,-1.67074686,-95.726744,0.85810310,49.165686,0.83673364,47.941306,-5.99590015,-343.539773,-4.27389669,-244.876243,49.165686,47.941306,0.14418502,0
2.865000,143,1,573,-0.41140166,-0.64622825,-37.026152,-0.64622825,-37.026152,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02451861,58.700592,1.06816757,61.201493,12.35311985,707.781631,8.72978115,500.179616,-1.67074686,-95.726744,-1.71439582,-98.227645,0.83673364,47.941306,0.82287532,47.147283,-4.27389669,-244.876243,-2.77166939,-158.804958,47.941306,47.147283,0.14418502,0
2.870000,143,2,574,-0.41140166,-0.64622825,-37.026152,-0.64622825,-37.026152,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.06816757,61.201493,1.09400368,62.681793,8.72978115,500.179616,5.16723251,296.060615,-1.71439582,-98.227645,-1.74023193,-99.707945,0.82287532,47.147283,0.81565177,46.733404,-2.77166939,-158.804958,-1.44470882,-82.775718,47.147283,46.733404,0.14418502,0
2.875000,143,3,575,-0.41140166,-0.64622825,-37.026152,-0.64622825,-37.026152,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09400368,62.681793,1.10232878,63.158787,5.16723251,296.060615,1.66500902,95.397990,-1.74023193,-99.707945,-1.74855703,-100.184938,0.81565177,46.733404,0.81438601,46.660881,-1.44470882,-82.775718,-0.25315192,-14.504537,46.733404,46.660881,0.14418502,0
2.880000,144,0,576,-1.61505270,-2.53691888,-145.354745,-2.53691888,-145.354745,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.10232878,63.158787,1.09344113,62.649562,1.66500902,95.397990,-1.77752781,-101.844841,-3.63924766,-208.513531,-3.63036001,-208.004307,0.81438601,46.660881,0.81866246,46.905904,-0.25315192,-14.504537,0.85529393,49.004732,46.660881,46.905904,0.19789353,0
2.885000,144,1,577,-1.61505270,-2.53691888,-145.354745,-2.53691888,-145.354745,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09344113,62.649562,1.06763577,61.171024,-1.77752781,-101.844841,-5.16106796,-295.707412,-3.63036001,-208.004307,-3.60455465,-206.525769,0.81866246,46.905904,0.82828760,47.457384,0.85529393,49.004732,1.92502832,110.295998,46.905904,47.457384,0.19789353,0
2.890000,144,2,578,-1.61505270,-2.53691888,-145.354745,-2.53691888,-145.354745,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.06763577,61.171024,1.02520406,58.739866,-5.16106796,-295.707412,-8.48633289,-486.231058,-3.60455465,-206.525769,-3.56212294,-204.094611,0.82828760,47.457384,0.84327841,48.316294,1.92502832,110.295998,2.99816442,171.782167,47.457384,48.316294,0.19789353,0
2.895000,144,3,579,-1.61505270,-2.53691888,-145.354745,-2.53691888,-145.354745,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02520406,58.739866,0.96643394,55.372586,-8.48633289,-486.231058,-11.75402832,-673.456215,-3.56212294,-204.094611,-3.50335282,-200.727331,0.84327841,48.316294,0.86384702,49.494788,2.99816442,171.782167,4.11372805,235.699255,48.316294,49.494788,0.19789353,0
2.900000,145,0,580,-0.15286985,-0.24012740,-13.758287,-0.24012740,-13.758287,-10.00000000,-7.88938618,-10.00000000,-7.88938618,0.96643394,55.372586,0.89581907,51.326652,-11.75402832,-673.456215,-14.12298012,-809.187155,-1.20656134,-69.130873,-1.13594647,-65.084938,0.86384702,49.494788,0.88861865,50.914098,4.11372805,235.699255,4.95432615,283.861979,49.494788,50.914098,0.22753695,0
2.905000,145,1,581,-0.15286985,-0.24012740,-13.758287,-0.24012740,-13.758287,-7.88938618,-6.96912432,-7.88938618,-6.96912432,0.89581907,51.326652,0.81505060,46.698960,-14.12298012,-809.187155,-16.15368843,-925.538171,-1.13594647,-65.084938,-1.05517800,-60.457246,0.88861865,50.914098,0.91735965,52.560836,4.95432615,283.861979,5.74820471,329.347870,50.914098,52.560836,0.22753695,0
2.910000,145,2,582,-0.15286985,-0.24012740,-13.758287,-0.24012740,-13.758287,-6.96912432,-6.01837063,-6.96912432,-6.01837063,0.81505060,46.698960,0.72584176,41.587669,-16.15368843,-925.538171,-17.84177017,-1022.258130,-1.05517800,-60.457246,-0.96596916,-55.345956,0.91735965,52.560836,0.94982207,54.420796,5.74820471,329.347870,6.49248886,371.992210,52.560836,54.420796,0.22753695,0
2.915000,145,3,583,-0.15286985,-0.24012740,-13.758287,-0.24012740,-13.758287,-6.01837063,-5.05148745,-6.01837063,-5.05148745,0.72584176,41.587669,0.62990355,36.090815,-17.84177017,-1022.258130,-19.18763542,-1099.370529,-0.96596916,-55.345956,-0.87003095,-49.849102,0.94982207,54.420796,0.98570746,56.476877,6.49248886,371.992210,7.17707825,411.216293,54.420796,56.476877,0.22753695,0
2.920000,146,0,584,0.51735669,0.81266201,46.562103,0.81266201,46.562103,-4.08210230,4.34021282,-4.08210230,4.34021282,0.62990355,36.090815,0.54258347,31.087743,-19.18763542,-1099.370529,-17.46402359,-1000.614845,0.18275845,10.471288,0.27007854,15.474360,0.98570746,56.476877,1.01977968,58.429072,7.17707825,411.216293,6.81443977,390.438639,56.476877,58.429072,0.23951924,0
2.925000,146,1,585,0.51735669,0.81266201,46.562103,0.81266201,46.562103,4.34021282,4.78023195,4.34021282,4.78023195,0.54258347,31.087743,0.46445101,26.611083,-17.46402359,-1000.614845,-15.62648964,-895.331905,0.27007854,15.474360,0.34821099,19.951020,1.01977968,58.429072,1.05120647,60.229694,6.81443977,390.438639,6.28535700,360.124429,58.429072,60.229694,0.23951924,0
2.930000,146,2,586,0.51735669,0.81266201,46.562103,0.81266201,46.562103,4.78023195,5.12966156,4.78023195,5.12966156,0.46445101,26.611083,0.39591902,22.684489,-15.62648964,-895.331905,-13.70640087,-785.318922,0.34821099,19.951020,0.41674298,23.877614,1.05120647,60.229694,1.07928658,61.838566,6.28535700,360.124429,5.61602783,321.774692,60.229694,61.838566,0.23951924,0
2.935000,146,3,587,0.51735669,0.81266201,46.562103,0.81266201,46.562103,5.12966156,5.38990402,5.12966156,5.38990402,0.39591902,22.684489,0.33724877,19.322931,-13.70640087,-785.318922,-11.73405170,-672.311639,0.41674298,23.877614,0.47541323,27.239172,1.07928658,61.838566,1.10345769,63.223468,5.61602783,321.774692,4.83421659,276.980208,61.838566,63.223468,0.23951924,0
2.940000,147,0,588,0.45889574,0.72083175,41.300617,0.72083175,41.300617,5.56341362,4.82877159,5.56341362,4.82877159,0.33724877,19.322931,0.28736660,16.464893,-11.73405170,-672.311639,-9.97643661,-571.607713,0.38358298,21.977686,0.43346515,24.835724,1.10345769,63.223468,1.12363887,64.379765,4.83421659,276.980208,4.03624773,231.259960,63.223468,64.379765,0.21407606,0
2.945000,147,1,589,0.45889574,0.72083175,41.300617,0.72083175,41.300617,4.82877159,4.96418667,4.82877159,4.96418667,0.28736660,16.464893,0.24634582,14.114576,-9.97643661,-571.607713,-8.20415688,-470.063563,0.43346515,24.835724,0.47448593,27.186041,1.12363887,64.379765,1.13953078,65.290304,4.03624773,231.259960,3.17839241,182.108471,64.379765,65.290304,0.21407606,0
2.950000,147,2,590,0.45889574,0.72083175,41.300617,0.72083175,41.300617,4.96418667,5.02651119,4.96418667,5.02651119,0.24634582,14.114576,0.21414077,12.269363,-8.20415688,-470.063563,-6.44101000,-369.042689,0.47448593,27.186041,0.50669098,29.031255,1.13953078,65.290304,1.15092897,65.943373,3.17839241,182.108471,2.27963996,130.613748,65.290304,65.943373,0.21407606,0
2.955000,147,3,591,0.45889574,0.72083175,41.300617,0.72083175,41.300617,5.02651119,5.01967955,5.02651119,5.01967955,0.21414077,12.269363,0.19059525,10.920304,-6.44101000,-369.042689,-4.70910406,-269.811788,0.50669098,29.031255,0.53023650,30.380313,1.15092897,65.943373,1.15771186,66.332004,2.27963996,130.613748,1.35658813,77.726774,65.943373,66.332004,0.21407606,0
2.960000,148,0,592,1.17100692,1.83941340,105.390625,1.83941340,105.390625,4.94825745,10.00000000,4.94825745,10.00000000,0.19059525,10.920304,0.18448147,10.570010,-4.70910406,-269.811788,-1.22275710,-70.058821,1.64881815,94.470321,1.65493193,94.820615,1.15771186,66.332004,1.15752602,66.321355,1.35658813,77.726774,-0.03717786,-2.130135,66.332004,66.321355,0.23738495,0
2.965000,148,1,593,1.17100692,1.83941340,105.390625,1.83941340,105.390625,10.00000000,10.00000000,10.00000000,10.00000000,0.18448147,10.570010,0.19550194,11.201436,-1.22275710,-70.058821,2.20409250,126.285198,1.65493193,94.820615,1.64391147,94.189189,1.15752602,66.321355,1.15030658,65.907712,-0.03717786,-2.130135,-1.44389212,-82.728925,66.321355,65.907712,0.23738495,0
2.970000,148,2,594,1.17100692,1.83941340,105.390625,1.83941340,105.390625,10.00000000,10.00000000,10.00000000,10.00000000,0.19550194,11.201436,0.22336641,12.797953,2.20409250,126.285198,5.57289505,319.303366,1.64391147,94.189189,1.61604699,92.592672,1.15030658,65.907712,1.13612568,65.095207,-1.44389212,-82.728925,-2.83617258,-162.500719,65.907712,65.095207,0.23738495,0
2.975000,148,3,595,1.17100692,1.83941340,105.390625,1.83941340,105.390625,10.00000000,10.00000000,10.00000000,10.00000000,0.22336641,12.797953,0.26779175,15.343337,5.57289505,319.303366,8.88506985,509.077003,1.61604699,92.592672,1.57162166,90.047288,1.13612568,65.095207,1.11519551,63.895996,-2.83617258,-162.500719,-4.18603659,-239.842229,65.095207,63.895996,0.23738495,0
2.980000,149,0,596,1.46345878,2.29879570,131.711292,2.29879570,131.711292,10.00000000,10.00000000,10.00000000,10.00000000,0.26779175,15.343337,0.32850170,18.821761,8.88506985,509.077003,12.14199352,695.684984,2.03100395,116.367955,1.97029400,112.889531,1.11519551,63.895996,1.08788550,62.331248,-4.18603659,-239.842229,-5.46200514,-312.949842,63.895996,62.331248,0.22706531,0
2.985000,149,1,597,1.46345878,2.29879570,131.711292,2.29879570,131.711292,10.00000000,10.00000000,10.00000000,10.00000000,0.32850170,18.821761,0.40522659,23.217773,12.14199352,695.684984,15.34497452,879.202277,1.97029400,112.889531,1.89356911,108.493518,1.08788550,62.331248,1.05474949,60.432694,-5.46200514,-312.949842,-6.62719440,-379.710269,62.331248,60.432694,0.22706531,0
2.990000,149,2,598,1.46345878,2.29879570,131.711292,2.29879570,131.711292,10.00000000,10.00000000,10.00000000,10.00000000,0.40522659,23.217773,0.49770269,28.516263,15.34497452,879.202277,18.49521828,1059.697948,1.89356911,108.493518,1.80109301,103.195028,1.05474949,60.432694,1.01655567,58.244349,-6.62719440,-379.710269,-7.63876247,-437.668850,60.432694,58.244349,0.22706531,0
2.995000,149,3,599,1.46345878,2.29879570,131.711292,2.29879570,131.711292,10.00000000,10.00000000,10.00000000,10.00000000,0.49770269,28.516263,0.60567158,34.702426,18.49521828,1059.697948,21.59378242,1237.232597,1.80109301,103.195028,1.69312412,97.008866,1.01655567,58.244349,0.97431111,55.823915,-7.63876247,-437.668850,-8.44890690,-484.086707,58.244349,55.823915,0.22706531,0
3.000000,150,0,600,0.42111999,0.66149378,37.900802,0.66149378,37.900802,10.00000000,-2.79249001,10.00000000,-2.79249001,0.60567158,34.702426,0.70738643,40.530257,21.59378242,1237.232597,20.34297180,1165.566427,0.05582219,3.198376,-0.04589266,-2.629455,0.97431111,55.823915,0.93705148,53.689095,-8.44890690,-484.086707,-7.45192719,-426.963977,55.823915,53.689095,0.19868575,0
3.005000,150,1,601,0.42111999,0.66149378,37.900802,0.66149378,37.900802,-2.79249001,-3.41858673,-2.79249001,-3.41858673,0.70738643,40.530257,0.80192572,45.946959,20.34297180,1165.566427,18.90785789,1083.340457,-0.04589266,-2.629455,-0.14043194,-8.046158,0.93705148,53.689095,0.90485609,51.844435,-7.45192719,-426.963977,-6.43908310,-368.932286,53.689095,51.844435,0.19868575,0
3.010000,150,2,602,0.42111999,0.66149378,37.900802,0.66149378,37.900802,-3.41858673,-3.95963478,-3.41858673,-3.95963478,0.80192572,45.946959,0.88852108,50.908508,18.90785789,1083.340457,17.31907654,992.309991,-0.14043194,-8.046158,-0.22702730,-13.007706,0.90485609,51.844435,0.87764508,50.285359,-6.43908310,-368.932286,-5.44219923,-311.815047,51.844435,50.285359,0.19868575,0
3.015000,150,3,603,0.42111999,0.66149378,37.900802,0.66149378,37.900802,-3.95963478,-4.41407967,-3.95963478,-4.41407967,0.88852108,50.908508,0.96655792,55.379689,17.31907654,992.309991,15.60736942,894.236397,-0.22702730,-13.007706,-0.30506414,-17.478888,0.87764508,50.285359,0.85521400,49.000153,-5.44219923,-311.815047,-4.48621416,-257.041137,50.285359,49.000153,0.19868575,0
3.020000,151,0,604,-0.46685934,-0.73334098,-42.017343,-0.73334098,-42.017343,-4.78161907,-10.00000000,-4.78161907,-10.00000000,0.96655792,55.379689,1.02620351,58.797130,15.60736942,894.236397,11.92912197,683.488342,-1.69989890,-97.397032,-1.75954449,-100.814473,0.85521400,49.000153,0.84122729,48.198774,-4.48621416,-257.041137,-2.79734254,-160.275921,49.000153,48.198774,0.14670305,0
3.025000,151,1,605,-0.46685934,-0.73334098,-42.017343,-0.73334098,-42.017343,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02620351,58.797130,1.06776583,61.178476,11.92912197,683.488342,8.31245899,476.268818,-1.75954449,-100.814473,-1.80110681,-103.195819,0.84122729,48.198774,0.83450747,47.813756,-2.79734254,-160.275921,-1.34396660,-77.003614,48.198774,47.813756,0.14670305,0
3.030000,151,2,606,-0.46685934,-0.73334098,-42.017343,-0.73334098,-42.017343,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.06776583,61.178476,1.09155083,62.541256,8.31245899,476.268818,4.75699854,272.555939,-1.80110681,-103.195819,-1.82489181,-104.558599,0.83450747,47.813756,0.83414048,47.792729,-1.34396660,-77.003614,-0.07339664,-4.205318,47.813756,47.792729,0.14670305,0
3.035000,151,3,607,-0.46685934,-0.73334098,-42.017343,-0.73334098,-42.017343,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09155083,62.541256,1.09786177,62.902846,4.75699854,272.555939,1.26219153,72.318248,-1.82489181,-104.558599,-1.83120275,-104.920189,0.83414048,47.792729,0.83944833,48.096847,-0.07339664,-4.205318,1.06157422,60.823722,47.792729,48.096847,0.14670305,0
3.040000,152,0,608,-1.61820376,-2.54186869,-145.638348,-2.54186869,-145.638348,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.09786177,62.902846,1.08699858,62.280431,1.26219153,72.318248,-2.17263174,-124.482629,-3.63973045,-208.541194,-3.62886727,-207.918779,0.83944833,48.096847,0.84998548,48.700581,1.06157422,60.823722,2.10742927,120.746803,48.096847,48.700581,0.21059823,0
3.045000,152,1,609,-1.61820376,-2.54186869,-145.638348,-2.54186869,-145.638348,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.08699858,62.280431,1.05925751,60.690985,-2.17263174,-124.482629,-5.54821157,-317.889107,-3.62886727,-207.918779,-3.60112619,-206.329332,0.84998548,48.700581,0.86552995,49.591213,2.10742927,120.746803,3.10889482,178.126552,48.700581,49.591213,0.21059823,0
3.050000,152,2,610,-1.61820376,-2.54186869,-145.638348,-2.54186869,-145.638348,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.05925751,60.690985,1.01493096,58.151261,-5.54821157,-317.889107,-8.86531067,-507.944885,-3.60112619,-206.329332,-3.55679965,-203.789609,0.86552995,49.591213,0.88607001,50.768072,3.10889482,178.126552,4.10801029,235.371652,49.591213,50.768072,0.21059823,0
3.055000,152,3,611,-1.61820376,-2.54186869,-145.638348,-2.54186869,-145.638348,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.01493096,58.151261,0.95430756,54.677795,-8.86531067,-507.944885,-12.12467957,-694.692967,-3.55679965,-203.789609,-3.49617624,-200.316143,0.88607001,50.768072,0.91178513,52.241440,4.10801029,235.371652,5.14301872,294.673267,50.768072,52.241440,0.21059823,0
